Agent,Income,Distance,Price_iterative,Prices_recursive,Prices_memo
494,176.49126877671335,2.906697719071566,154.12580488452912,154.12580488452912,154.12580488452912
495,176.30352220021535,2.9131586992313268,153.98205119818,153.98205119818,153.98205119818
496,175.40595179164262,2.9267491195339983,153.68890389908958,153.68890389908958,153.68890389908958
497,175.13821313770057,2.9277271348790928,153.66791588388503,153.66791588388503,153.66791588388503
498,175.10206569802313,2.9349624309714506,153.51227107434417,153.51227107434417,153.51227107434417
499,175.05673403507166,2.935492335673432,153.50085153675352,153.50085153675352,153.50085153675352
500,174.5634669340231,2.956616546084124,153.0511877420792,153.0511877420792,153.0511877420792
501,174.12280587013282,2.9599572834286625,152.9806752842681,152.9806752842681,152.9806752842681
502,173.92149999127412,2.96940491763727,152.78189651641011,152.78189651641011,152.78189651641011
503,173.4544908105691,2.9732739762235747,152.70175810782627,152.70175810782627,152.70175810782627
504,173.23620906958223,2.978394583964887,152.59633956611242,152.59633956611242,152.59633956611242
505,172.88431011672387,2.985912856317798,152.44323425549487,152.44323425549487,152.44323425549487
506,172.87284486632004,2.9885551413494604,152.38918202191925,152.38918202191925,152.38918202191925
507,172.40432804485164,3.003307345053537,152.09172583804795,152.09172583804795,152.09172583804795
508,172.0441746026846,3.0103809510973023,151.95008972742815,151.95008972742815,151.95008972742815
509,172.02538261120313,3.0176393976792837,151.80384417071195,151.80384417071195,151.80384417071195
510,170.56644384997685,3.0187544470766907,151.7829112768093,151.7829112768093,151.7829112768093
511,170.3244938753622,3.0230348343681563,151.7033760228809,151.7033760228809,151.7033760228809
512,170.01492301872878,3.029496228629566,151.5846748235575,151.5846748235575,151.5846748235575
513,169.14875668929807,3.0343621819642417,151.49900054636097,151.49900054636097,151.49900054636097
514,168.9929360249573,3.04053824670782,151.39062253792204,151.39062253792204,151.39062253792204
515,168.2148357333982,3.0564395055232954,151.12095804915168,151.12095804915168,151.12095804915168
516,167.85397574348696,3.0767304756831244,150.77796078102045,150.77796078102045,150.77796078102045
517,167.80088292701745,3.077348224576146,150.76744164094973,150.76744164094973,150.76744164094973
518,167.64262687861734,3.0839555818665634,150.65557208868367,150.65557208868367,150.65557208868367
519,167.25111646273487,3.105794062789469,150.2891642765876,150.2891642765876,150.2891642765876
520,167.21056524014855,3.1067100241447405,150.2736578266576,150.2736578266576,150.2736578266576
521,167.08885378843507,3.111243571311544,150.19725227943363,150.19725227943363,150.19725227943363
522,166.963659756054,3.114011037557325,150.15078754754612,150.15078754754612,150.15078754754612
523,166.74608234597304,3.1145150017580354,150.14242200527764,150.14242200527764,150.14242200527764
524,166.58070255872298,3.114748863608085,150.13857726902472,150.13857726902472,150.13857726902472
525,166.27760860970372,3.131972759208139,149.85819255117636,149.85819255117636,149.85819255117636
526,165.9289160572297,3.134872914558926,149.81151730639385,149.81151730639385,149.81151730639385
527,165.88677310317064,3.13739596841961,149.77090736119771,149.77090736119771,149.77090736119771
528,165.75910261733605,3.144230768198036,149.6612569553738,149.6612569553738,149.6612569553738
529,165.57517491729257,3.147042512979805,149.61644811359457,149.61644811359457,149.61644811359457
530,165.32491109146608,3.1512548498211874,149.55013921661407,149.55013921661407,149.55013921661407
531,165.29264353295235,3.1619074736540713,149.38154384272022,149.38154384272022,149.38154384272022
532,165.20304232290687,3.1628685664586245,149.366330604878,149.366330604878,149.366330604878
533,165.0856717145482,3.167278578184945,149.29685504483496,149.29685504483496,149.29685504483496
534,164.57173953979876,3.188421499724625,148.97046105791662,148.97046105791662,148.97046105791662
535,164.48584675160234,3.1904454284629393,148.93902722373514,148.93902722373514,148.93902722373514
536,164.32738574951378,3.1953187739248134,148.86385140646613,148.86385140646613,148.86385140646613
537,164.1208004502856,3.2102221198625074,148.6347690099135,148.6347690099135,148.6347690099135
538,164.0826035629286,3.2102762800146314,148.63393233018695,148.63393233018695,148.63393233018695
539,164.0438170627976,3.210508295565047,148.63035658250038,148.63035658250038,148.63035658250038
540,163.97642039623258,3.2115783338861896,148.61392691752306,148.61392691752306,148.61392691752306
541,163.96530081992535,3.211865149214156,148.60952327669685,148.60952327669685,148.60952327669685
542,163.95094661841128,3.2146181245339953,148.56723052813032,148.56723052813032,148.56723052813032
543,163.93829874093478,3.216182709726035,148.54316235897795,148.54316235897795,148.54316235897795
544,163.9047621530338,3.2174407445149154,148.5238247708953,148.5238247708953,148.5238247708953
545,163.78727937964618,3.2353812794501184,148.24751910553707,148.24751910553707,148.24751910553707
546,163.6475845119021,3.235492473399531,148.24580661623585,148.24580661623585,148.24580661623585
547,163.5727276027324,3.2381544136387976,148.20495291758954,148.20495291758954,148.20495291758954
548,163.56211278579167,3.239666344177423,148.18171639702214,148.18171639702214,148.18171639702214
549,163.16067192109017,3.2410159305959976,148.1614873547325,148.1614873547325,148.1614873547325
550,163.1595113527234,3.2510670480477866,148.00998032199072,148.00998032199072,148.00998032199072
551,163.12420027391033,3.26341844422813,147.82214095218163,147.82214095218163,147.82214095218163
552,162.9536065179516,3.2641636520544064,147.81086066306113,147.81086066306113,147.81086066306113
553,162.90713398431055,3.2895975691617876,147.4219788683418,147.4219788683418,147.4219788683418
554,162.9044472954213,3.299464031069739,147.26846561235544,147.26846561235544,147.26846561235544
555,162.7921310975863,3.3103842182333665,147.09801529898266,147.09801529898266,147.09801529898266
556,162.6796573191785,3.335185751950145,146.70673455448465,146.70673455448465,146.70673455448465
557,162.5440385904261,3.3774837170135807,146.02247953900022,146.02247953900022,146.02247953900022
558,162.5008090131513,3.3822489564963814,145.94376896435375,145.94376896435375,145.94376896435375
559,162.28534399975445,3.38901853793901,145.8327680502919,145.8327680502919,145.8327680502919
560,161.98781124757267,3.391993053052451,145.7846430914176,145.7846430914176,145.7846430914176
561,161.81583833205798,3.3982499280339855,145.68402345300186,145.68402345300186,145.68402345300186
562,161.25507264617139,3.4027808526079717,145.61331213070684,145.61331213070684,145.61331213070684
563,161.15381586312364,3.414673911966331,145.4273845651078,145.4273845651078,145.4273845651078
564,160.86654445449233,3.433422414322062,145.13519292056768,145.13519292056768,145.13519292056768
565,160.84029240620333,3.447519592353875,144.91222743754673,144.91222743754673,144.91222743754673
566,160.7471942133989,3.450316931869852,144.86786964627464,144.86786964627464,144.86786964627464
567,160.64818141705427,3.452705743636319,144.83012839140852,144.83012839140852,144.83012839140852
568,160.63473752292126,3.4535345789849887,144.81702354255765,144.81702354255765,144.81702354255765
569,160.58677181295184,3.455361268476587,144.78819078287484,144.78819078287484,144.78819078287484
570,160.55916950507145,3.4564617476900454,144.77082559535373,144.77082559535373,144.77082559535373
571,160.42734191003257,3.457528788466922,144.75411053778407,144.75411053778407,144.75411053778407
572,160.26682726553918,3.4718407757841514,144.5304963680904,144.5304963680904,144.5304963680904
573,160.09744380822556,3.472585157802024,144.518904298414,144.518904298414,144.518904298414
574,160.06519475263582,3.479392665459924,144.41271176394812,144.41271176394812,144.41271176394812
575,160.03919616835336,3.486511262977659,144.3010762380892,144.3010762380892,144.3010762380892
576,159.86015793448715,3.489426663166513,144.25564910140756,144.25564910140756,144.25564910140756
577,159.50533806880748,3.5000944799519225,144.0920973946917,144.0920973946917,144.0920973946917
578,159.4215175248063,3.503224023860036,144.04404815442135,144.04404815442135,144.04404815442135
579,159.40734790650956,3.5098676616325934,143.94164015171253,143.94164015171253,143.94164015171253
580,159.38071673835117,3.5109291496627097,143.92524305559877,143.92524305559877,143.92524305559877
581,159.15343004909755,3.515354455484637,143.85770434152613,143.85770434152613,143.85770434152613
582,159.03547082329484,3.5197451121589034,143.79091746799884,143.79091746799884,143.79091746799884
583,158.9435829625508,3.520625286683909,143.7775746066827,143.7775746066827,143.7775746066827
584,158.60093449823611,3.5245503253210977,143.71927801302687,143.71927801302687,143.71927801302687
585,158.54177411468987,3.5301407032078425,143.63618260764568,143.63618260764568,143.63618260764568
586,158.4662645109651,3.5337221517607498,143.58297420757415,143.58297420757415,143.58297420757415
587,158.32467279193085,3.537753274730013,143.52342867074853,143.52342867074853,143.52342867074853
588,158.12517586722004,3.5513895677173446,143.32295118954568,143.32295118954568,143.32295118954568
589,157.9568061282453,3.5603366601759356,143.1914332621936,143.1914332621936,143.1914332621936
590,157.21796594346,3.5710010269059995,143.04104872103133,143.04104872103133,143.04104872103133
591,157.1725092629581,3.57173084234259,143.0307315986466,143.0307315986466,143.0307315986466
592,157.15401286156109,3.574636421996105,142.98963560503915,142.98963560503915,142.98963560503915
593,157.05852964646883,3.5817243044146996,142.88956270479423,142.88956270479423,142.88956270479423
594,157.05702180465056,3.585386814174327,142.83757911047,142.83757911047,142.83757911047
595,157.0093986049232,3.6022857761710103,142.59605506632778,142.59605506632778,142.59605506632778
596,156.76343004124493,3.604953690515693,142.55820725850032,142.55820725850032,142.55820725850032
597,156.50354373885398,3.6249803959147533,142.27611283032647,142.27611283032647,142.27611283032647
598,156.4325032281811,3.6393534059730053,142.07117362015975,142.07117362015975,142.07117362015975
599,156.3169968198774,3.6565259822030183,141.82442353175148,141.82442353175148,141.82442353175148
600,156.27021324398842,3.658343307586109,141.79814696212205,141.79814696212205,141.79814696212205
601,156.25656690786187,3.6639977621560242,141.71616090862258,141.71616090862258,141.71616090862258
602,156.19624958351736,3.6708780597660913,141.61619006892656,141.61619006892656,141.61619006892656
603,156.14901923855376,3.6731701199461355,141.582841746302,141.582841746302,141.582841746302
604,156.11087552901716,3.6840746968861264,141.42355277311486,141.42355277311486,141.42355277311486
605,156.0115494286439,3.6857496666228764,141.39909784528245,141.39909784528245,141.39909784528245
606,155.8124516397896,3.687823369981494,141.36917781319627,141.36917781319627,141.36917781319627
607,155.43316715603237,3.69615091490616,141.25157029884724,141.25157029884724,141.25157029884724
